original_step_uid,sub_step_uid,case_external_id,original_step_number,sub_step_index,sub_action_text,sub_expected_text,alignment_mode,original_mapping_status,mapped_keyword_id,mapping_confidence,mapping_notes,mapping_status,canonical_action,element_alias,android_locator_by,android_locator_value,ios_locator_by,ios_locator_value
CCU-230757-1,CCU-230757-1-S1,CCU-230757,1,1,查看手機,APP 出現控制頁面,index_aligned,unmapped,KW-ALIAS-CHECK,manual,from step splitting parser v1; prefill_v1:ui_or_device_check,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-230754-1,CCU-230754-1-S1,CCU-230754,1,1,長按面板藍牙按鈕 10 秒,iOS 斷線,index_aligned,unmapped,KW-ALIAS-CLICK,manual,from step splitting parser v1; prefill_v1:ui_action_click,manual_only,tap,bluetooth_status_label,pending,pending,pending,pending
CCU-230758-1,CCU-230758-1-S1,CCU-230758,1,1,查看手機,APP 出現控制頁面,index_aligned,unmapped,KW-ALIAS-CHECK,manual,from step splitting parser v1; prefill_v1:ui_or_device_check,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-230755-1,CCU-230755-1-S1,CCU-230755,1,1,長按面板藍牙按鈕 10 秒,iOS 重置,index_aligned,unmapped,KW-ALIAS-CLICK,manual,from step splitting parser v1; prefill_v1:ui_action_click,manual_only,tap,bluetooth_status_label,pending,pending,pending,pending
CCU-119-1,CCU-119-1-S1,CCU-119,1,1,開啟 RV 控制 App (iOS 或 Android)。,App 應在合理時間內成功連接至 RV 系統,index_aligned,unmapped,KW-ALIAS-OPEN,manual,from step splitting parser v1; prefill_v1:open_or_enable,manual_only,tap,success_message,pending,pending,pending,pending
CCU-119-1,CCU-119-1-S2,CCU-119,1,2,開啟 RV 控制 App (iOS 或 Android)。,App 主介面應正確顯示，無明顯錯誤或崩潰,index_aligned,unmapped,KW-ALIAS-OPEN,manual,from step splitting parser v1; prefill_v1:open_or_enable,manual_only,tap,error_message,pending,pending,pending,pending
CCU-119-1,CCU-119-1-S3,CCU-119,1,3,開啟 RV 控制 App (iOS 或 Android)。,應能看到 RV 系統的基本狀態 (例如連線成功圖示),index_aligned,unmapped,KW-ALIAS-OPEN,manual,from step splitting parser v1; prefill_v1:open_or_enable,manual_only,tap,success_message,pending,pending,pending,pending
CCU-119-2,CCU-119-2-S1,CCU-119,2,1,觀察 App 是否能成功連接到 RV 系統。,App 應在合理時間內成功連接至 RV 系統,index_aligned,manual_only,KW-ALIAS-CHECK,manual,from step splitting parser v1; prefill_v1:ui_or_device_check,manual_only,tap,success_message,pending,pending,pending,pending
CCU-119-2,CCU-119-2-S2,CCU-119,2,2,觀察 App 是否能成功連接到 RV 系統。,App 主介面應正確顯示，無明顯錯誤或崩潰,index_aligned,manual_only,KW-ALIAS-CHECK,manual,from step splitting parser v1; prefill_v1:ui_or_device_check,manual_only,tap,error_message,pending,pending,pending,pending
CCU-119-2,CCU-119-2-S3,CCU-119,2,3,觀察 App 是否能成功連接到 RV 系統。,應能看到 RV 系統的基本狀態 (例如連線成功圖示),index_aligned,manual_only,KW-ALIAS-CHECK,manual,from step splitting parser v1; prefill_v1:ui_or_device_check,manual_only,tap,success_message,pending,pending,pending,pending
CCU-119-3,CCU-119-3-S1,CCU-119,3,1,檢查 App 主介面是否正常載入,App 應在合理時間內成功連接至 RV 系統,index_aligned,manual_only,KW-ALIAS-CHECK,manual,from step splitting parser v1; prefill_v1:ui_or_device_check,manual_only,assert_visible,success_message,pending,pending,pending,pending
CCU-119-3,CCU-119-3-S2,CCU-119,3,2,顯示基本控制項或狀態資訊,App 主介面應正確顯示，無明顯錯誤或崩潰,index_aligned,manual_only,,,from step splitting parser v1,unmapped,tap,error_message,pending,pending,pending,pending
CCU-119-3,CCU-119-3-S3,CCU-119,3,3,顯示基本控制項或狀態資訊,應能看到 RV 系統的基本狀態 (例如連線成功圖示),index_aligned,manual_only,,,from step splitting parser v1,unmapped,tap,success_message,pending,pending,pending,pending
CCU-120-1,CCU-120-1-S1,CCU-120,1,1,透過 App 導航至主燈控制項。,主燈應能被 App 成功開啟和關閉,index_aligned,unmapped,,,from step splitting parser v1,unmapped,tap,success_message,pending,pending,pending,pending
CCU-120-1,CCU-120-1-S2,CCU-120,1,2,透過 App 導航至主燈控制項。,App 上的燈光狀態應與實際狀態一致,index_aligned,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-120-1,CCU-120-1-S3,CCU-120,1,3,透過 App 導航至主燈控制項。,操作反應應及時,index_aligned,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-120-2,CCU-120-2-S1,CCU-120,2,1,點擊「開啟」主燈。,主燈應能被 App 成功開啟和關閉,index_aligned,manual_only,KW-ALIAS-CLICK,manual,from step splitting parser v1; prefill_v1:ui_action_click,manual_only,tap,success_message,pending,pending,pending,pending
CCU-120-2,CCU-120-2-S2,CCU-120,2,2,點擊「開啟」主燈。,App 上的燈光狀態應與實際狀態一致,index_aligned,manual_only,KW-ALIAS-CLICK,manual,from step splitting parser v1; prefill_v1:ui_action_click,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-120-2,CCU-120-2-S3,CCU-120,2,3,點擊「開啟」主燈。,操作反應應及時,index_aligned,manual_only,KW-ALIAS-CLICK,manual,from step splitting parser v1; prefill_v1:ui_action_click,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-120-3,CCU-120-3-S1,CCU-120,3,1,觀察主燈實際是否亮起，及 App 狀態是否更新。,主燈應能被 App 成功開啟和關閉,index_aligned,manual_only,KW-ALIAS-CHECK,manual,from step splitting parser v1; prefill_v1:ui_or_device_check,manual_only,tap,success_message,pending,pending,pending,pending
CCU-120-3,CCU-120-3-S2,CCU-120,3,2,觀察主燈實際是否亮起，及 App 狀態是否更新。,App 上的燈光狀態應與實際狀態一致,index_aligned,manual_only,KW-ALIAS-CHECK,manual,from step splitting parser v1; prefill_v1:ui_or_device_check,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-120-3,CCU-120-3-S3,CCU-120,3,3,觀察主燈實際是否亮起，及 App 狀態是否更新。,操作反應應及時,index_aligned,manual_only,KW-ALIAS-CHECK,manual,from step splitting parser v1; prefill_v1:ui_or_device_check,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-120-4,CCU-120-4-S1,CCU-120,4,1,點擊「關閉」主燈。,主燈應能被 App 成功開啟和關閉,index_aligned,manual_only,KW-ALIAS-CLICK,manual,from step splitting parser v1; prefill_v1:ui_action_click,manual_only,tap,success_message,pending,pending,pending,pending
CCU-120-4,CCU-120-4-S2,CCU-120,4,2,點擊「關閉」主燈。,App 上的燈光狀態應與實際狀態一致,index_aligned,manual_only,KW-ALIAS-CLICK,manual,from step splitting parser v1; prefill_v1:ui_action_click,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-120-4,CCU-120-4-S3,CCU-120,4,3,點擊「關閉」主燈。,操作反應應及時,index_aligned,manual_only,KW-ALIAS-CLICK,manual,from step splitting parser v1; prefill_v1:ui_action_click,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-120-5,CCU-120-5-S1,CCU-120,5,1,觀察主燈實際是否熄滅，及 App 狀態是否更新。,主燈應能被 App 成功開啟和關閉,index_aligned,manual_only,KW-ALIAS-CHECK,manual,from step splitting parser v1; prefill_v1:ui_or_device_check,manual_only,tap,success_message,pending,pending,pending,pending
CCU-120-5,CCU-120-5-S2,CCU-120,5,2,觀察主燈實際是否熄滅，及 App 狀態是否更新。,App 上的燈光狀態應與實際狀態一致,index_aligned,manual_only,KW-ALIAS-CHECK,manual,from step splitting parser v1; prefill_v1:ui_or_device_check,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-120-5,CCU-120-5-S3,CCU-120,5,3,觀察主燈實際是否熄滅，及 App 狀態是否更新。,操作反應應及時,index_aligned,manual_only,KW-ALIAS-CHECK,manual,from step splitting parser v1; prefill_v1:ui_or_device_check,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-121-1,CCU-121-1-S1,CCU-121,1,1,透過 App 導航至延伸車架控制。,延伸車架電機應能響應 App 的短時展開和收回指令,index_aligned,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-121-1,CCU-121-1-S2,CCU-121,1,2,透過 App 導航至延伸車架控制。,有相應動作,index_aligned,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-121-1,CCU-121-1-S3,CCU-121,1,3,透過 App 導航至延伸車架控制。,App 應能發出停止指令使電機停止,index_aligned,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-121-2,CCU-121-2-S1,CCU-121,2,1,短暫點擊 (例如1-2秒後立即停止)「展開」按鈕。,延伸車架電機應能響應 App 的短時展開和收回指令,index_aligned,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-121-2,CCU-121-2-S2,CCU-121,2,2,短暫點擊 (例如1-2秒後立即停止)「展開」按鈕。,有相應動作,index_aligned,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-121-2,CCU-121-2-S3,CCU-121,2,3,短暫點擊 (例如1-2秒後立即停止)「展開」按鈕。,App 應能發出停止指令使電機停止,index_aligned,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-121-3,CCU-121-3-S1,CCU-121,3,1,觀察延伸車架電機是否啟動,延伸車架電機應能響應 App 的短時展開和收回指令,index_aligned,manual_only,KW-ALIAS-CHECK,manual,from step splitting parser v1; prefill_v1:ui_or_device_check,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-121-3,CCU-121-3-S2,CCU-121,3,2,有輕微移動,有相應動作,index_aligned,manual_only,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-121-3,CCU-121-3-S3,CCU-121,3,3,有輕微移動,App 應能發出停止指令使電機停止,index_aligned,manual_only,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-121-4,CCU-121-4-S1,CCU-121,4,1,短暫點擊「收回」按鈕。,延伸車架電機應能響應 App 的短時展開和收回指令,index_aligned,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-121-4,CCU-121-4-S2,CCU-121,4,2,短暫點擊「收回」按鈕。,有相應動作,index_aligned,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-121-4,CCU-121-4-S3,CCU-121,4,3,短暫點擊「收回」按鈕。,App 應能發出停止指令使電機停止,index_aligned,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-121-5,CCU-121-5-S1,CCU-121,5,1,觀察延伸車架電機是否反向啟動,延伸車架電機應能響應 App 的短時展開和收回指令,index_aligned,manual_only,KW-ALIAS-CHECK,manual,from step splitting parser v1; prefill_v1:ui_or_device_check,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-121-5,CCU-121-5-S2,CCU-121,5,2,有輕微移動,有相應動作,index_aligned,manual_only,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-121-5,CCU-121-5-S3,CCU-121,5,3,有輕微移動,App 應能發出停止指令使電機停止,index_aligned,manual_only,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-122-1,CCU-122-1-S1,CCU-122,1,1,透過 App 導航至延伸車架控制。,延伸車架電機應能響應 App 的短時展開和收回指令,index_aligned,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-122-1,CCU-122-1-S2,CCU-122,1,2,透過 App 導航至延伸車架控制。,有相應動作,index_aligned,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-122-1,CCU-122-1-S3,CCU-122,1,3,透過 App 導航至延伸車架控制。,App 應能發出停止指令使電機停止,index_aligned,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-122-2,CCU-122-2-S1,CCU-122,2,1,短暫點擊 (例如1-2秒後立即停止)「展開」按鈕。,延伸車架電機應能響應 App 的短時展開和收回指令,index_aligned,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-122-2,CCU-122-2-S2,CCU-122,2,2,短暫點擊 (例如1-2秒後立即停止)「展開」按鈕。,有相應動作,index_aligned,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-122-2,CCU-122-2-S3,CCU-122,2,3,短暫點擊 (例如1-2秒後立即停止)「展開」按鈕。,App 應能發出停止指令使電機停止,index_aligned,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-122-3,CCU-122-3-S1,CCU-122,3,1,觀察延伸車架電機是否啟動,延伸車架電機應能響應 App 的短時展開和收回指令,index_aligned,manual_only,KW-ALIAS-CHECK,manual,from step splitting parser v1; prefill_v1:ui_or_device_check,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-122-3,CCU-122-3-S2,CCU-122,3,2,有輕微移動,有相應動作,index_aligned,manual_only,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-122-3,CCU-122-3-S3,CCU-122,3,3,有輕微移動,App 應能發出停止指令使電機停止,index_aligned,manual_only,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-122-4,CCU-122-4-S1,CCU-122,4,1,短暫點擊「收回」按鈕。,延伸車架電機應能響應 App 的短時展開和收回指令,index_aligned,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-122-4,CCU-122-4-S2,CCU-122,4,2,短暫點擊「收回」按鈕。,有相應動作,index_aligned,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-122-4,CCU-122-4-S3,CCU-122,4,3,短暫點擊「收回」按鈕。,App 應能發出停止指令使電機停止,index_aligned,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-122-5,CCU-122-5-S1,CCU-122,5,1,觀察延伸車架電機是否反向啟動,延伸車架電機應能響應 App 的短時展開和收回指令,index_aligned,manual_only,KW-ALIAS-CHECK,manual,from step splitting parser v1; prefill_v1:ui_or_device_check,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-122-5,CCU-122-5-S2,CCU-122,5,2,有輕微移動,有相應動作,index_aligned,manual_only,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-122-5,CCU-122-5-S3,CCU-122,5,3,有輕微移動,App 應能發出停止指令使電機停止,index_aligned,manual_only,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-231033-1,CCU-231033-1-S1,CCU-231033,1,1,透過 App 導航至延伸車架控制。,延伸車架電機應能響應 App 的短時展開和收回指令,index_aligned,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-231033-1,CCU-231033-1-S2,CCU-231033,1,2,透過 App 導航至延伸車架控制。,有相應動作,index_aligned,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-231033-1,CCU-231033-1-S3,CCU-231033,1,3,透過 App 導航至延伸車架控制。,App 應能發出停止指令使電機停止,index_aligned,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-231033-2,CCU-231033-2-S1,CCU-231033,2,1,長壓點擊 (例如3-5秒放開 立即停止)「展開」按鈕。,延伸車架電機應能響應 App 的長時展開和收回指令,index_aligned,unmapped,KW-ALIAS-CLICK,manual,from step splitting parser v1; prefill_v1:ui_action_click,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-231033-2,CCU-231033-2-S2,CCU-231033,2,2,長壓點擊 (例如3-5秒放開 立即停止)「展開」按鈕。,有相應動作,index_aligned,unmapped,KW-ALIAS-CLICK,manual,from step splitting parser v1; prefill_v1:ui_action_click,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-231033-2,CCU-231033-2-S3,CCU-231033,2,3,長壓點擊 (例如3-5秒放開 立即停止)「展開」按鈕。,App 應能放開後發出停止指令使電機停止,index_aligned,unmapped,KW-ALIAS-CLICK,manual,from step splitting parser v1; prefill_v1:ui_action_click,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-231033-3,CCU-231033-3-S1,CCU-231033,3,1,觀察延伸車架電機是否啟動,延伸車架電機應能響應 App 的長時展開和收回指令,index_aligned,manual_only,KW-ALIAS-CHECK,manual,from step splitting parser v1; prefill_v1:ui_or_device_check,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-231033-3,CCU-231033-3-S2,CCU-231033,3,2,如長壓時間移動,有相應動作,index_aligned,manual_only,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-231033-3,CCU-231033-3-S3,CCU-231033,3,3,如長壓時間移動,App 應能放開後發出停止指令使電機停止,index_aligned,manual_only,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-231033-5,CCU-231033-5-S1,CCU-231033,5,1,長壓「收回」按鈕。,延伸車架電機應能響應 App 的長時展開和收回指令,index_aligned,unmapped,KW-ALIAS-CLICK,manual,from step splitting parser v1; prefill_v1:ui_action_click,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-231033-5,CCU-231033-5-S2,CCU-231033,5,2,長壓「收回」按鈕。,有相應動作,index_aligned,unmapped,KW-ALIAS-CLICK,manual,from step splitting parser v1; prefill_v1:ui_action_click,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-231033-5,CCU-231033-5-S3,CCU-231033,5,3,長壓「收回」按鈕。,App 應能放開後發出停止指令使電機停止,index_aligned,unmapped,KW-ALIAS-CLICK,manual,from step splitting parser v1; prefill_v1:ui_action_click,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-231033-6,CCU-231033-6-S1,CCU-231033,6,1,觀察延伸車架電機是否反向啟動,延伸車架電機應能響應 App 的長時展開和收回指令,index_aligned,manual_only,KW-ALIAS-CHECK,manual,from step splitting parser v1; prefill_v1:ui_or_device_check,manual_only,tap,todo_alias,pending,pending,pending,pending
